Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C1=NCCN1,58,12,450,90,19,"[90, 130, 140, 150, 160, 170, 180, 190, 200, 230, 240, 250, 260, 270, 280, 300, 410, 440, 450]",0.4588911,0.1990875,0.39667966315789477,"[0.4126927, 0.3848283, 0.4189562, 0.42107985, 0.38799625, 0.4275635, 0.3818484, 0.3957741, 0.4189091, 0.4455702, 0.42089005, 0.1990875, 0.4337703, 0.4083148, 0.3917254, 0.4571876, 0.4588911, 0.3678297, 0.30399855]",0.3858367,-0.24621465,0.020420434210526313,"[0.3858367, 0.1790345, 0.2085033, 0.08893495, 0.0523072499999999, 0.0433497999999999, -0.0461132499999999, -0.0102201, 0.0029239499999999, 0.0094171, 0.0001738, -0.24621465, -0.0144985, -0.01790865, -0.0540131999999999, 0.0196287, 0.0149635, -0.0777282, -0.15038875]",12,1,3.0526315789473686,58,"[1, 3, 5, 8, 12, 3, 2, 5, 1, 3, 2, 2, 2, 1, 1, 1, 1, 3, 2]","{'O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(O)=NC1=Cc1ccco1', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'O=C1NC(c2ccccc2)=NC1=Cc1ccco1', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccco2)=NC1=Cc1ccc[nH]1', 'O=C1C(=Cc2cccc(Cl)c2)N=C(c2ccccc2)N1O', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1Cl', 'O=C1NC(O)=NC1=Cc1ccc(Cl)cc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1ccco1', 'O=C1C(=Cc2ccccc2)N=C(c2ccccc2Br)N1O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O', 'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1Br', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21', 'O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc21', 'O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Cl', 'O=C1NC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2)=NC1=Cc1cccs1', 'O=C1NC(Cl)=NC1=Cc1cccs1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(Cl)=NC1=Cc1ccc(Cl)cc1', 'O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1', 'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1', 'O=C1NC(c2nc[nH]n2)=NC1=Cc1cccs1', 'O=C1C(=C(NO)c2ccccc2)N=C(c2ccccc2)N1O', 'O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21', 'O=C1NC(c2ccco2)=NC1=Cc1ccco1', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1NC(c2cccs2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1NC(c2ccco2)=NC1=Cc1cccs1', 'O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Br', 'O=C1NC(c2ccccn2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1cccs1', 'O=C1NC(c2ccc[nH]2)=NC1=Cc1ccc[nH]1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc21'}",58,12.0
C1=NCCNc2ccccc21,1,1,150,150,1,[150],0.3365411,0.3365411,0.3365411,[0.3365411],-0.0151135,-0.0151135,-0.0151135,[-0.0151135],1,1,1.0,1,[1],{'O=C1Nc2cc(Cl)ccc2C=NC1=C1C(=O)Oc2ccccc2N1O'},1,1.0
C1=NCCO1,72,8,490,30,27,"[30, 40, 70, 80, 120, 160, 170, 180, 190, 200, 210, 220, 230, 240, 260, 270, 280, 310, 320, 330, 390, 400, 410, 440, 450, 460, 490]",0.4824409,0.0002707,0.3649368722222222,"[0.0002707, 0.0159854, 0.3088128, 0.0003917, 0.3870356, 0.3885511499999999, 0.3840397, 0.4202113, 0.39975465, 0.41318725, 0.4025068, 0.44106685, 0.4142188, 0.4173365, 0.391121, 0.4587099, 0.3448488, 0.4102557, 0.4723485, 0.4688555, 0.41857955, 0.4101015, 0.4824409, 0.3508769, 0.3807166, 0.4612985, 0.409773]",0.3045423,-0.1008897999999999,0.005628151851851871,"[-0.0098534, 0.0139794, 0.2990927, -0.0063059, 0.3045423, 0.0128493499999999, -0.02072915, -0.0069009999999999, -0.0197144999999999, -0.0142735499999999, -0.024054, 0.00031805, -0.0252721999999999, -0.0062655999999999, -0.0552196999999999, 0.0461000999999999, -0.1008897999999999, -0.0446995, 0.0261676, 0.0262805999999999, -0.0372491999999999, -0.0342348, 0.0385133, -0.094681, -0.0736706999999999, 0.0082572999999999, -0.0501266]",8,1,2.6666666666666665,72,"[1, 2, 1, 1, 3, 2, 8, 7, 6, 8, 3, 6, 3, 3, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 2, 1, 1]","{'CN1C(=O)C(CC2=NCCO2)C2Cc3ccccc3CC21', 'O=C1OC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccco1', 'S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccco1', 'O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccccn1)c1ccc[nH]1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(Cl)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2ccccc2Br)=NC1=Cc1ccccc1Cl', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1', 'O=C1OC(Cc2ccccc2)=NC1=Cc1ccc(O)cc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccco1', 'O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccccc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O', 'O=C1OC(c2cccs2)=NC1=Cc1ccco1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2C1=O', 'NC1=NC(=Nc2ccc(NC(=O)c3ccccc3)cc2)CO1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccccc2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccco1', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1', 'CN1C(=O)C(CC2=NCCO2)(c2ccccc2)C1=O', 'O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccn2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccccn1', 'O=C1OC(c2ccccn2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccc[nH]1)c1ccco1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccco1', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccc[nH]1)c1ccco1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccccc1', 'NC1=NC(=Nc2ccccc2)C(=O)O1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1cccs1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(O)cc1', 'O=C1OC(c2cccs2)=NC1=Cc1cccs1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccco2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccccc2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccco1', 'O=C1OC(c2ccc[nH]2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(O)cc1', 'O=C1OC(c2ccco2)=NC1=C(Nc1cccs1)c1ccc(Br)cc1'}",72,8.0
C1=NCCc2ccccc21,8,2,480,20,7,"[20, 80, 120, 140, 150, 170, 480]",0.3634892,0.0841776,0.2730472214285714,"[0.0841776, 0.3634892, 0.2149846, 0.2667553, 0.35553225, 0.3311076, 0.295284]",0.3568665,-0.1436608,0.052613585714285684,"[0.0808333, 0.3568665, 0.12019075, 0.0032409499999999, 0.0116992999999999, -0.0608749, -0.1436608]",2,1,1.1428571428571428,8,"[1, 1, 1, 1, 2, 1, 1]","{'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccccc2C1=O', 'O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21', 'O=C1C(=C2Nc3ccccc3C2=O)N=Cc2ccccc21', 'O=C1C(=Cc2ccco2)N=Cc2ccc(Cl)cc21', 'O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21', 'O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc([N+](=O)[O-])cc2C1=O'}",8,2.0
C1=NCOC1,57,7,500,90,26,"[90, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 230, 290, 300, 310, 340, 350, 360, 370, 430, 440, 460, 480, 490, 500]",0.4603379,0.0039212,0.38296056730769235,"[0.318994, 0.37556745, 0.3633556, 0.3599432, 0.3809664, 0.4008678, 0.3899521, 0.40476885, 0.3937256, 0.4296017, 0.3921525, 0.4218742, 0.4283546, 0.386174, 0.4292061, 0.4063478, 0.4415426, 0.4272073, 0.3680309, 0.4104775499999999, 0.0039212, 0.3809618, 0.4603379, 0.3976375, 0.4412714, 0.3437347]",0.30257125,-0.4510236999999999,0.009960019230769262,"[0.292138, 0.30257125, 0.2812305, 0.1619032, 0.14056015, 0.0595774, 0.0161773, 0.02072915, -0.0350853999999999, 0.0318465, -0.0267565999999999, -0.0046866, -0.0111363999999999, -0.0647656999999999, -0.01208775, -0.0486074, -0.0107688999999999, -0.0205781999999999, -0.0891685499999999, -0.04221015, -0.4510236999999999, -0.0645960999999999, 0.0072966999999999, -0.0413073, -0.0186282, -0.1136627]",7,1,2.1923076923076925,57,"[1, 2, 4, 4, 3, 5, 7, 4, 5, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]","{'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1', 'O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc([N+](=O)[O-])cc1', 'O=C1C=NC(=C2CC(=O)Oc3ccccc3N2)O1', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(O)cc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1', 'O=C1C=NC(=C2Nc3ccccc3C2=O)O1', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccccc1', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1', 'O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1', 'O=C1OC(=C(Nc2ccco2)c2ccc(Br)cc2)N=C1c1ccccc1', 'O=C1OC(=Cc2ccoc2)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc([N+](=O)[O-])cc1', 'O=C1C=NC(=C2Nc3ccccc3OC2=O)O1', 'O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2ccccc2)o1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(O)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1', 'O=C1OC(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(Cl)cc1', 'O=C1C=NC(=C2C(=O)Oc3ccccc3N2O)O1', 'O=C1OC(=C2Oc3ccccc3C2=O)N=C1c1ccc(Br)cc1', 'O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccccn1', 'O=C1C=NC(=Cc2ccco2)O1', 'O=C1OC(=C2Nc3cc(Cl)ccc3OC2=O)N=C1c1ccc(Cl)cc1', 'O=C1C=NC(=Cc2oc(-c3ccccc3)c3cccnc23)O1', 'O=C1OC(=C2Oc3c(ccc4ccccc34)OC2=O)N=C1c1ccccc1', 'O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccccc1', 'O=C1OC(=Cc2ccco2)N=C1O', 'O=C1OC(=C2C(=O)Oc3ccccc32)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1cccc(F)c1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1', 'O=C1OC(=Cc2ccco2)N=C1C1=C(c2ccccc2)OC1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1', 'O=C1OC(=Cc2ccco2)N=C1c1ccccc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc(Br)cc1', 'COC(=O)C1(c2ccc(Br)cc2)N=C(C)C(=O)O1', 'O=C1C=NC(=Cc2ccc[nH]2)O1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(C(=O)O)cc1', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccccc1', 'CC1=NC(=Cc2ccco2)OC1=O', 'O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1', 'O=C1CC(=C2N=C(c3ccc(F)cc3)C(=O)O2)Nc2ccccc2O1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1cccc([N+](=O)[O-])c1', 'O=C1C=NC(=C2C(=O)c3ccccc3N2O)O1'}",57,7.0
C1=NCOCN1,2,1,470,140,2,"[140, 470]",0.3675111,0.3110414,0.33927625,"[0.3110414, 0.3675111]",0.04783,-0.0765135,-0.01434175,"[0.04783, -0.0765135]",1,1,1.0,2,"[1, 1]","{'O=C1NC(c2ccccc2)=NC(=C2Nc3ccccc3OC2=O)O1', 'O=C1NC(c2ccccc2)=NC(=Cc2ccco2)O1'}",2,1.0
C1=NCOCc2ccccc21,1,1,130,130,1,[130],0.3053408,0.3053408,0.3053408,[0.3053408],0.0875102,0.0875102,0.0875102,[0.0875102],1,1,1.0,1,[1],{'O=C1OC(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21'},1,1.0
C1=NN=CC1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],1,1,1.0,1,[1],{'O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1'},1,1.0
C1=NNCC1,2,1,80,30,2,"[30, 80]",0.0,0.0,0.0,"[0.0, 0.0]",-0.0066976,-0.0101241,-0.008410850000000001,"[-0.0101241, -0.0066976]",1,1,1.0,2,"[1, 1]","{'COC(=O)C1(C2CC(c3ccccc3)=NN2)CSC1', 'O=C(O)CC1=NNC(=O)C1=Cc1ccccc1'}",2,1.0
C1=NOCC1,1,1,50,50,1,[50],0.0165258,0.0165258,0.0165258,[0.0165258],0.009468,0.009468,0.009468,[0.009468],1,1,1.0,1,[1],{'CCC(F)(Br)C1=NOC(C)(CO)C1=O'},1,1.0
C1=Nc2ccccc2C1,5,2,130,50,4,"[50, 100, 120, 130]",0.1468234,0.028947,0.1104756125,"[0.120705, 0.14542705, 0.028947, 0.1468234]",0.12031215,-0.1308513499999999,-0.00016044999999997173,"[0.1136472, 0.12031215, -0.1308513499999999, -0.1037498]",2,1,1.25,5,"[1, 2, 1, 1]","{'COC(=O)C1=Nc2ccccc2C1c1ccc(OC)cc1', 'CC(C)(Br)C1=Nc2ccccc2C1=O', 'NC(=O)C1=Nc2ccccc2C1=C1C(=O)c2ccccc2C1=O', 'CC(=O)Oc1ccc(C2=Nc3ccccc3C2=O)cc1', 'O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21'}",5,2.0
C1=c2ccc3ccccc3c2=COc2ccccc21,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],1,1,1.0,1,[1],{'O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12'},1,1.0
C1CC1,9,4,80,20,5,"[20, 40, 60, 70, 80]",0.00403105,0.0,0.0012790700000000002,"[0.000753, 0.0014143, 0.00403105, 0.0, 0.000197]",0.0002169,-0.011562,-0.00437232,"[-0.0028125, -0.0012034, 0.0002169, -0.011562, -0.0065006]",4,4,1.8,9,"[4, 1, 2, 1, 1]","{'O=C1Cc2ccccc2C2(CC2)OC(=O)c2ccccc21', 'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1', 'O=C1c2ccccc2OC2(CC2)C2(OCCO2)C1c1ccccc1', 'O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1', 'O=C1Cc2ccccc2C2(CC2)O1', 'O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1', 'O=C1CCC(=O)C2(CC2)CC1c1ccccc1', 'O=C1Cc2ccccc2C2(CC2)N1', 'O=C1c2ccccc2OC2(CC2)c2ccccc21'}",9,1.0
C1CC2=C1CO2,1,1,80,80,1,[80],0.0169057,0.0169057,0.0169057,[0.0169057],0.010283,0.010283,0.010283,[0.010283],1,1,1.0,1,[1],{'COc1ccccc1C1C(=O)C2=C1OC2=O'},1,1.0
C1CCC1,1,1,50,50,1,[50],0.0059466,0.0059466,0.0059466,[0.0059466],-0.0011958,-0.0011958,-0.0011958,[-0.0011958],1,1,1.0,1,[1],{'O=C(CC(C(=O)c1ccc(Cl)cc1)C1CCC1=O)c1ccc(Cl)cc1'},1,1.0
C1CCC2=C(C1)CCOC2,1,1,10,10,1,[10],0.0093631,0.0093631,0.0093631,[0.0093631],0.0028882999999999,0.0028882999999999,0.0028882999999999,[0.0028882999999999],1,1,1.0,1,[1],{'CC1CCC(=O)C2=C1CCOC2c1ccccc1'},1,1.0
C1CCC2CCCC2C1,1,1,20,20,1,[20],0.0042505,0.0042505,0.0042505,[0.0042505],0.0009061999999999,0.0009061999999999,0.0009061999999999,[0.0009061999999999],1,1,1.0,1,[1],{'O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1'},1,1.0
C1CCC2NOCC2C1,1,1,70,70,1,[70],0.0004951,0.0004951,0.0004951,[0.0004951],-0.0110669,-0.0110669,-0.0110669,[-0.0110669],1,1,1.0,1,[1],{'O=C1ON(C(=O)Nc2ccccc2)C2CCCCC12'},1,1.0
C1CCCC1,13,3,100,10,9,"[10, 20, 30, 40, 60, 70, 80, 90, 100]",0.0654002,0.0,0.0179234,"[0.0023843, 0.0027628, 0.0034214, 0.0032573, 0.0, 0.0213381, 0.0654002, 0.0175066, 0.0452399]",0.0587775,-0.0161454,0.005797516666666655,"[-0.004311, -0.00065225, -0.0099544, 0.0011353499999999, -0.0048719, 0.011618, 0.0587775, -0.0161454, 0.01658175]",3,1,1.3333333333333333,12,"[1, 2, 3, 1, 1, 1, 1, 1, 1]","{'OOC1(OCc2ccccc2)CC(Br)C(Br)C1Cl', 'NC(=O)C1(Sc2ccccc2)CCCC1=O', 'NC(=O)C1(C2CCC(=O)C2)CCCC1=O', 'CCC1(OC(=O)c2ccccc2C)CCC(=O)C1C', 'O=C1CCC(C2(O)C(=O)c3ccccc3C2=O)C1', 'O=C1c2cccnc2C(=O)N1C1CC(CO)CC1O', 'O=C1CCC(C(CCC(=O)c2ccccc2)OC(=O)OC(CBr)c2ccccc2)C1', 'O=C1C(=O)C(c2ccccc2)C(c2ccccc2)C1CO', 'O=C1CCC2(C1)OC(=O)c1ccccc1C2=O', 'O=C1CC2(CC1=O)SC(=O)c1ccccc12', 'O=C(O)CC1(C2CCC(=O)C2)C(=O)Oc2ccccc21', 'O=C1CCC(C2(CC(=O)c3ccccc3)CCCc3ccccc32)C1'}",12,3.0
C1CCCCC1,6,2,70,10,4,"[10, 20, 40, 70]",0.0221225,0.0026552,0.0111288625,"[0.0026552, 0.01473845, 0.0221225, 0.0049993]",0.0201165,-0.0065626999999999,0.0052092750000000245,"[-0.0040401, 0.0113234, 0.0201165, -0.0065626999999999]",2,1,1.5,6,"[1, 2, 2, 1]","{'O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1', 'O=C1CCC(=Cc2cccc3cccnc23)C(=O)C1', 'O=C1CCC(=O)C(Oc2ccc(Cl)cc2)C1=O', 'O=C1CCC(C2(CC(=O)c3ccccc3)OCCO2)C(=O)C1', 'O=C1CCCC(=CCSc2ccccc2O)C1=O', 'O=C1CCC(=Cc2ccccc2)CC1'}",6,2.0
C1CCCCCC1,1,1,40,40,1,[40],0.0014143,0.0014143,0.0014143,[0.0014143],-0.0012034,-0.0012034,-0.0012034,[-0.0012034],1,1,1.0,1,[1],{'O=C1CCC(=O)C2(CC2)CC1c1ccccc1'},1,1.0
C1CCCOCC1,1,1,10,10,1,[10],0.0006791,0.0006791,0.0006791,[0.0006791],-0.0060162,-0.0060162,-0.0060162,[-0.0060162],1,1,1.0,1,[1],{'O=C1CCC(CC2OC(=O)c3ccccc32)CCO1'},1,1.0
