Smiles,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step,TSNEx,TSNEy
O=C1OC(c2ccc[nH]2)=NC1=C1Nc2ccccc2OC1=O,1,4.166666666666666,1,4.166666666666666,0.1574074074074074,0.0,0.0,0.0,0.0,22,0.0,210,-36.97517,-6.2403026
CCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,3.4482758620689653,1,3.4482758620689653,0.1809523809523809,0.0,0.0,0.0,0.0,25,0.0,420,26.823008,3.7107675
O=C1NC(c2cccs2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.1827956989247312,0.0,0.0,0.0,0.0,19,0.0,180,-18.591965,11.028231
O=C1CC(=C2Nc3ccccc3C2=O)N=N1,1,3.8461538461538463,1,3.8461538461538463,0.1728395061728395,0.0,0.0,0.0,0.0,16,0.0,130,-29.199598,-6.545469
O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O,1,3.333333333333333,1,3.333333333333333,0.1727272727272727,0.0,0.0,0.0,0.0,25,0.0,150,-34.07952,0.23345377
Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1Cl,1,2.7777777777777777,1,2.7777777777777777,0.160377358490566,0.0,0.0,0.0,0.0,24,0.0,380,22.804846,1.7723494
O=C1CSC(=C2Nc3ccccc3C2=O)N1,1,2.7777777777777777,1,2.7777777777777777,0.1875,0.0,0.0,0.0,0.0,16,0.0,110,-28.62171,-6.8020177
O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc2C1=O,1,1.851851851851852,1,1.851851851851852,0.1473684210526315,0.0,0.0,0.0,0.0,22,0.0,80,-26.187199,-10.76294
O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O,1,1.9230769230769231,1,1.9230769230769231,0.1521739130434782,0.0,0.0,0.0,0.0,21,0.0,60,-5.384452,-7.7508354
O=C(CBr)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1623931623931624,0.0,0.0,0.0,0.0,27,0.0,400,35.779922,-11.045899
O=C1C=C(C(=O)c2ccccc2O)C(=O)N1,1,2.7777777777777777,1,2.7777777777777777,0.1917808219178082,0.0,0.0,0.0,0.0,16,0.0,110,-7.0025506,0.95015454
O=C(CO)NC(=S)Nc1nc(-c2ccccc2)nc2cccnc12,1,1.9230769230769231,1,1.9230769230769231,0.1304347826086956,0.0,0.0,0.0,0.0,24,0.0,60,-5.345651,-3.6792521
O=C1c2cc(-c3ccccc3)oc2C(=O)C2C(=O)C=CC12,1,2.564102564102564,1,2.564102564102564,0.1717171717171717,0.0,0.0,0.0,0.0,21,0.0,90,-3.0689719,-16.147125
O=C1CC(=Cc2ccc(Br)cc2)N=C(c2ccccc2)O1,1,4.166666666666666,1,4.166666666666666,0.1875,0.0,0.0,0.0,0.0,21,0.0,210,-23.594172,15.018134
O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccc(Br)cc1,1,3.8461538461538463,1,3.8461538461538463,0.1351351351351351,0.0,0.0,0.0,0.0,26,0.0,130,-8.202528,17.485905
O=Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.0,1,5.0,0.173469387755102,0.0,0.0,0.0,0.0,23,0.0,290,23.029703,-4.9957566
COc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1495327102803738,0.0,0.0,0.0,0.0,24,0.0,330,32.605843,-8.414627
CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.1568627450980392,0.0,0.0,0.0,0.0,24,0.0,200,25.030264,-4.4338684
CC(=O)Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1415929203539823,0.0,0.0,0.0,0.0,26,0.0,500,30.148767,-11.737046
COCc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1545454545454545,0.0,0.0,0.0,0.0,25,0.0,260,31.04659,-5.8066416
O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.116504854368932,0.0,0.0,0.0,0.0,21,0.0,170,-21.64115,18.787907
CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1588785046728972,0.0,0.0,0.0,0.0,26,0.0,480,18.604122,22.42103
O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.1551724137931034,0.0,0.0,0.0,0.0,25,0.0,170,-34.75754,3.2946734
CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1,1,6.25,1,6.25,0.1979166666666666,0.0,0.0,0.0,0.0,22,0.0,410,16.433123,-0.26784056
CC(C)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1403508771929824,0.0,0.0,0.0,0.0,26,0.0,480,21.982914,19.012962
O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1,1,2.0,1,2.0,0.231578947368421,0.0,0.0,0.0,0.0,24,0.0,30,7.0219464,-4.1945777
NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1,1,2.7777777777777777,1,2.7777777777777777,0.1809523809523809,0.0,0.0,0.0,0.0,24,0.0,380,14.174658,-4.6494765
O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.1269841269841269,0.0,0.0,0.0,0.0,26,0.0,180,-10.18967,10.213996
COCc1coc(-c2oc(-c3ccccc3)c3ccc(O)cc23)c1,1,5.0,1,5.0,0.1491228070175438,0.0,0.0,0.0,0.0,24,0.0,250,18.474213,12.687358
O=C1CC(COC(=O)OCc2ccccc2)CO1,1,1.9230769230769231,1,1.9230769230769231,0.1578947368421052,0.0,0.0,0.0,0.0,18,0.0,10,-8.061329,-7.647398
ClCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,3.4482758620689653,1,3.4482758620689653,0.1875,0.0,0.0,0.0,0.0,22,0.0,500,14.096128,4.709869
O=Cc1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1454545454545454,0.0,0.0,0.0,0.0,25,0.0,210,14.979657,22.50636
O=C1OC(=Cc2ccoc2)N=C1c1ccc(Br)cc1,1,4.0,1,4.0,0.1684210526315789,0.0,0.0,0.0,0.0,19,0.0,440,-11.308072,9.50535
CS(=O)(=O)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1,1,4.166666666666666,1,4.166666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,25,0.0,330,12.161411,8.792834
Nc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,240,30.049383,-10.540663
O=C1CC2(CCSc3ccccc3O2)C(=O)N1c1ccc(Cl)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1666666666666666,0.0,0.0,0.0,0.0,24,0.0,60,-27.121357,-3.928829
O=C1NC(c2ccco2)=NC1=Cc1ccco1,1,4.761904761904762,1,4.761904761904762,0.1888888888888888,0.0,0.0,0.0,0.0,17,0.0,230,-16.003353,12.862913
CS(=O)(=O)c1ccc(-c2oc(-c3ccc(C#N)cc3)c3ccccc23)o1,1,5.0,1,5.0,0.1696428571428571,0.0,0.0,0.0,0.0,26,0.0,310,12.138263,9.216309
O=C1CC(=Cc2ccc(Cl)cc2)C(=O)c2ccccc2O1,1,2.0,1,2.0,0.1616161616161616,0.0,0.0,0.0,0.0,21,0.0,30,-24.187931,5.7724137
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1,1,4.166666666666666,1,4.166666666666666,0.1698113207547169,0.0,0.0,0.0,0.0,23,0.0,190,-36.754032,-9.690128
O=CC1CSC(=O)Nc2ccccc21,1,1.9230769230769231,1,1.9230769230769231,0.1794871794871795,0.0,0.0,0.0,0.0,14,0.0,10,-11.436305,-4.4460692
CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1565217391304348,0.0,0.0,0.0,0.0,27,0.0,180,27.15736,20.798271
O=C1CC2(CC(=O)N(Cc3ccccc3)O2)OC(=O)C1=O,1,2.0,1,2.0,0.1855670103092783,0.0,0.0,0.0,0.0,21,0.0,20,-11.520055,-0.38057864
CCCCOc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1512605042016806,0.0,0.0,0.0,0.0,27,0.0,300,35.870663,-11.733565
O=C1c2ccccc2-c2ccc(=O)[nH]c21,1,2.564102564102564,1,2.564102564102564,0.2162162162162162,0.0,0.0,0.0,0.0,15,0.0,90,-22.43514,-8.278719
N#Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1619047619047619,0.0,0.0,0.0,0.0,24,0.0,300,19.219545,21.407982
CCOC(=O)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1724137931034483,0.0,0.0,0.0,0.0,27,0.0,330,33.996723,-14.661351
Cc1cc(S(=O)(=O)Nc2ccccc2Cl)no1,1,2.0,1,2.0,0.1566265060240964,0.0,0.0,0.0,0.0,17,0.0,30,-6.2842684,-4.501824
O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.1682242990654205,0.0,0.0,0.0,0.0,23,0.0,130,-32.868355,-4.817468
CCc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)co1,1,3.4482758620689653,1,3.4482758620689653,0.198019801980198,0.0,0.0,0.0,0.0,23,0.0,420,22.26492,16.323477
O=C(O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1574074074074074,0.0,0.0,0.0,0.0,25,0.0,350,30.577257,-12.9806
CCC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1637931034482758,0.0,0.0,0.0,0.0,27,0.0,460,35.85514,-9.808137
O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.18,0.0,0.0,0.0,0.0,24,0.0,470,22.142145,-7.782702
O=C(O)c1ccc(C(=O)O)c(C=Cc2ccccc2)c1O,1,2.0,1,2.0,0.1538461538461538,0.0,0.0,0.0,0.0,21,0.0,20,-3.9169536,-6.5427723
O=C1C(Nc2cccc3cccnc23)=CC(=O)c2ncccc21,1,2.7777777777777777,1,2.7777777777777777,0.1388888888888889,0.0,0.0,0.0,0.0,23,0.0,110,-25.994184,-18.23159
Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1702127659574468,0.0,0.0,0.0,0.0,22,0.0,450,23.97105,-5.6026206
C=C1CC(=O)c2ccccc2C1O,1,1.9230769230769231,1,1.9230769230769231,0.2205882352941176,0.0,0.0,0.0,0.0,13,0.0,50,-14.08973,-6.2276692
CC(C)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.0,1,4.0,0.1481481481481481,0.0,0.0,0.0,0.0,25,0.0,440,28.217728,-13.520683
CC(C)(C)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1481481481481481,0.0,0.0,0.0,0.0,26,0.0,340,27.5716,-12.253503
O=C(CO)C1Cc2ccccc2N(C(=O)c2ccccc2)C1,1,1.9230769230769231,1,1.9230769230769231,0.1683168316831683,0.0,0.0,0.0,0.0,22,0.0,60,-5.3479257,-9.883522
C1=CC(Nc2ccccc2)=CC1=Cc1ccc(-c2ccco2)cc1,1,5.0,1,5.0,0.1391304347826087,0.0,0.0,0.0,0.0,24,0.0,250,-4.15391,11.842033
C=Cc1cc(-c2oc(-c3ccccc3)c3ccc(O)cc23)oc1O,1,4.761904761904762,1,4.761904761904762,0.146788990825688,0.0,0.0,0.0,0.0,24,0.0,220,17.494375,13.697894
Cc1oc2ccccc2c1S(=O)(=O)c1ccc(F)cc1,1,2.564102564102564,1,2.564102564102564,0.2619047619047619,0.0,0.0,0.0,0.0,20,0.0,90,-1.8054652,-4.2350903
COC(=O)C1(Cc2ccc(OC)cc2)OC(=O)C=Cc2ccc(Br)cc2O1,1,2.0,1,2.0,0.1209677419354838,0.0,0.0,0.0,0.0,27,0.0,30,-10.794244,6.3166876
O=C1C=C(Nc2cccc3cccnc23)C(=O)O1,1,2.7777777777777777,1,2.7777777777777777,0.1785714285714285,0.0,0.0,0.0,0.0,18,0.0,110,-25.40845,-18.358988
O=C1COC(=C2C(=O)c3ccccc3N2CCc2ccccc2)C1,1,1.9230769230769231,1,1.9230769230769231,0.1559633027522936,0.0,0.0,0.0,0.0,24,0.0,10,-19.53617,-13.090295
COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1517857142857142,0.0,0.0,0.0,0.0,26,0.0,400,24.443275,-9.467392
O=c1c2ccccc2oc2ccc(Cl)cc12,1,1.9230769230769231,1,1.9230769230769231,0.2631578947368421,0.0,0.0,0.0,0.0,16,0.0,60,-2.487167,-3.0372434
COC(=O)N1C=Cc2ccccc2C1=CN(C)C,1,2.0408163265306123,1,2.0408163265306123,0.1363636363636363,0.0,0.0,0.0,0.0,18,0.0,70,-18.648867,-4.6828613
COc1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1621621621621621,0.0,0.0,0.0,0.0,25,0.0,500,30.269089,19.801716
CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1,1,2.7777777777777777,1,2.7777777777777777,0.1559633027522936,0.0,0.0,0.0,0.0,25,0.0,380,22.127182,18.995771
CCC(C)OC1COC(=O)C2Cc3ccccc3OC(=O)C12,1,1.96078431372549,1,1.96078431372549,0.1428571428571428,0.0,0.0,0.0,0.0,22,0.0,40,-11.041267,-9.063842
CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1696428571428571,0.0,0.0,0.0,0.0,26,0.0,340,34.91893,-10.538667
O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1,1,4.0,1,4.0,0.1475409836065573,0.0,0.0,0.0,0.0,25,0.0,200,-10.314312,11.049036
CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,5.0,1,5.0,0.1588785046728972,0.0,0.0,0.0,0.0,25,0.0,250,19.345879,21.705889
CC(C)Oc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1304347826086956,0.0,0.0,0.0,0.0,26,0.0,470,26.842463,-9.776306
CSc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1,1,3.8461538461538463,1,3.8461538461538463,0.174757281553398,0.0,0.0,0.0,0.0,23,0.0,280,11.117488,6.1632414
O=C1CCC(C(CCC(=O)c2ccccc2)OC(=O)OC(CBr)c2ccccc2)C1,1,2.0,1,2.0,0.125,0.0,0.0,0.0,0.0,30,0.0,20,-4.4127626,-13.1701765
O=C1OC(=Cc2ccco2)N=C1O,1,3.4482758620689653,1,3.4482758620689653,0.1549295774647887,0.0,0.0,0.0,0.0,13,0.0,500,-13.137746,12.044319
O=C1Oc2ccccc2C1=C1OC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,20,0.0,140,-25.518862,-1.770962
O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1,1,3.225806451612903,1,3.225806451612903,0.2,0.0,0.0,0.0,0.0,19,0.0,160,-21.651634,15.155429
CCOc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1Br,1,3.8461538461538463,1,3.8461538461538463,0.1403508771929824,0.0,0.0,0.0,0.0,26,0.0,280,28.73163,-0.3059532
O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O,1,1.851851851851852,1,1.851851851851852,0.1666666666666666,0.0,0.0,0.0,0.0,19,0.0,80,-15.044049,-7.944991
COC(=O)c1ccc(-c2oc3ccccc3c2C(=O)OC)cc1,1,2.0,1,2.0,0.2,0.0,0.0,0.0,0.0,23,0.0,30,-1.3619207,-2.6815648
Fc1ccc(Br)cc1-c1oc(-c2ccccc2)c2ccccc12,1,3.4482758620689653,1,3.4482758620689653,0.1752577319587628,0.0,0.0,0.0,0.0,23,0.0,450,19.067083,-0.68587023
O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1,1,1.9230769230769231,1,1.9230769230769231,0.2133333333333333,0.0,0.0,0.0,0.0,18,0.0,50,-8.156326,-9.117967
Brc1ccc2c(-c3ccccc3)oc(-c3ccco3)c2c1,1,3.4482758620689653,1,3.4482758620689653,0.1914893617021276,0.0,0.0,0.0,0.0,21,0.0,500,16.345833,17.375427
CN(C)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1363636363636363,0.0,0.0,0.0,0.0,25,0.0,290,35.34926,-6.6064706
COCc1ccccc1C1(C)c2ccccc2C(=O)C1O,1,2.0408163265306123,1,2.0408163265306123,0.1720430107526881,0.0,0.0,0.0,0.0,21,0.0,70,-18.983896,-3.786937
O=C1CCC(=Cc2ccccc2O)C(=O)O1,1,1.96078431372549,1,1.96078431372549,0.189873417721519,0.0,0.0,0.0,0.0,16,0.0,40,-17.12188,0.20585501
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1,1,3.225806451612903,1,3.225806451612903,0.1610169491525423,0.0,0.0,0.0,0.0,26,0.0,160,-37.35002,-9.485171
O=c1[nH]c(=O)c(=Nc2ccccc2)c1=O,1,2.7777777777777777,1,2.7777777777777777,0.1857142857142857,0.0,0.0,0.0,0.0,15,0.0,110,-12.844656,-2.4299777
O=CC1=CC1=CC(=O)c1ccc(Cl)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1111111111111111,0.0,0.0,0.0,0.0,15,0.0,10,-14.276262,4.74803
NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1588785046728972,0.0,0.0,0.0,0.0,25,0.0,360,24.082922,-9.291006
O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,5.0,1,5.0,0.1682242990654205,0.0,0.0,0.0,0.0,25,0.0,240,18.255136,21.964357
CCOC(=O)C1=CCC(=O)N1c1ccccc1,1,2.0,1,2.0,0.1975308641975308,0.0,0.0,0.0,0.0,17,0.0,20,-9.445124,-7.1708093
COCc1coc(-c2oc(-c3ccccc3)c3ccccc23)c1,1,3.8461538461538463,1,3.8461538461538463,0.1698113207547169,0.0,0.0,0.0,0.0,23,0.0,280,15.87096,2.878665
O=CC1=Cc2ccccc2CC1,1,1.851851851851852,1,1.851851851851852,0.1764705882352941,0.0,0.0,0.0,0.0,12,0.0,80,-14.385122,-1.9526073
O=C1CCc2c(ccc3ccccc23)C1=O,1,1.9230769230769231,1,1.9230769230769231,0.2631578947368421,0.0,0.0,0.0,0.0,16,0.0,10,-23.198214,-3.2582216
Cc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1,1,2.7777777777777777,1,2.7777777777777777,0.1470588235294117,0.0,0.0,0.0,0.0,23,0.0,380,30.55541,-9.257509
N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br,1,4.3478260869565215,1,4.3478260869565215,0.19,0.0,0.0,0.0,0.0,24,0.0,360,25.199322,1.5602726
Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)nc(=O)[nH]1,1,4.761904761904762,1,4.761904761904762,0.1938775510204081,0.0,0.0,0.0,0.0,23,0.0,230,17.102608,-1.551188
O=C(Nc1ccccc1F)c1ccc(Br)cc1,1,2.0,1,2.0,0.1707317073170731,0.0,0.0,0.0,0.0,17,0.0,20,-6.4424167,4.5683675
O=C1CCc2cc(Br)ccc2O1,1,2.0408163265306123,1,2.0408163265306123,0.1428571428571428,0.0,0.0,0.0,0.0,12,0.0,70,-11.750662,3.7705953
Cc1oc2ccccc2c1S(=O)(=O)c1ccc(Cl)cc1,1,1.9230769230769231,1,1.9230769230769231,0.2619047619047619,0.0,0.0,0.0,0.0,20,0.0,60,-1.8110701,-4.2186565
O=C(Nc1ccccc1)C1OC1(O)C(=O)Nc1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.1632653061224489,0.0,0.0,0.0,0.0,22,0.0,10,-7.5496325,-12.420856
O=C(O)CC1(C2CCC(=O)C2)C(=O)Oc2ccccc21,1,1.9230769230769231,1,1.9230769230769231,0.1931818181818181,0.0,0.0,0.0,0.0,20,0.0,60,-7.8198624,-15.724161
O=C1C=NC(=C2Nc3ccccc3OC2=O)O1,1,3.571428571428571,1,3.571428571428571,0.1927710843373494,0.0,0.0,0.0,0.0,17,0.0,480,-34.75855,-9.018786
CC(O)C1c2ccccc2C(=O)N1C(=O)OC(C)(C)C,1,1.9230769230769231,1,1.9230769230769231,0.1627906976744186,0.0,0.0,0.0,0.0,20,0.0,60,-15.722518,-4.9653487
O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21,1,1.9230769230769231,1,1.9230769230769231,0.1428571428571428,0.0,0.0,0.0,0.0,21,0.0,50,-23.67905,-5.9020867
O=C1NC(c2nc[nH]n2)=NC1=Cc1cccs1,1,5.0,1,5.0,0.1368421052631579,0.0,0.0,0.0,0.0,17,0.0,250,-17.549006,14.024415
CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,2.7777777777777777,1,2.7777777777777777,0.1717171717171717,0.0,0.0,0.0,0.0,25,0.0,380,23.571789,-6.9799256
NC(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1592920353982301,0.0,0.0,0.0,0.0,27,0.0,340,32.135628,-15.820787
O=COC1c2ccccc2C(=O)N1CCOCc1ccccc1,1,1.851851851851852,1,1.851851851851852,0.1682242990654205,0.0,0.0,0.0,0.0,23,0.0,80,-19.572432,-4.5264974
O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.1809523809523809,0.0,0.0,0.0,0.0,23,0.0,90,-31.744034,-12.044239
O=C1OC(=Cc2ccccc2)c2ccccc21,1,1.851851851851852,1,1.851851851851852,0.2179487179487179,0.0,0.0,0.0,0.0,17,0.0,80,-20.98618,2.9171915
O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1801801801801801,0.0,0.0,0.0,0.0,26,0.0,10,-17.390804,-18.645994
O=C(O)c1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1545454545454545,0.0,0.0,0.0,0.0,26,0.0,210,15.036291,22.515736
O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1,1,2.0,1,2.0,0.1351351351351351,0.0,0.0,0.0,0.0,24,0.0,20,-10.936474,-6.4103904
O=C1NC(c2ccco2)=NC1=Cc1ccc[nH]1,1,5.88235294117647,1,5.88235294117647,0.1758241758241758,0.0,0.0,0.0,0.0,17,0.0,300,-17.841267,12.556614
O=CCn1c(=S)[nH]c(=O)c2ccccc21,1,1.9230769230769231,1,1.9230769230769231,0.1973684210526315,0.0,0.0,0.0,0.0,15,0.0,10,-7.4289665,-3.0754611
c1ccc(-c2ccnc(-c3ccc(-c4ccccc4)o3)c2)cc1,1,5.0,1,5.0,0.16,0.0,0.0,0.0,0.0,23,0.0,240,3.3399253,1.9673744
Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1Br,1,5.555555555555555,1,5.555555555555555,0.1634615384615384,0.0,0.0,0.0,0.0,24,0.0,370,17.954193,19.940987
O=C(COC(=O)Cc1cccc2cccnc12)OCCOCC(=O)c1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.1323529411764706,0.0,0.0,0.0,0.0,30,0.0,10,-3.0591927,-12.335541
C=C(C(=O)OC)C(=O)c1coc2ccccc12,1,1.9230769230769231,1,1.9230769230769231,0.2278481012658227,0.0,0.0,0.0,0.0,17,0.0,60,-3.776523,-1.4723147
CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(OC(C)=O)cc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1612903225806451,0.0,0.0,0.0,0.0,29,0.0,400,28.489464,20.985132
O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1,1,2.0,1,2.0,0.1797752808988764,0.0,0.0,0.0,0.0,19,0.0,30,-1.2625574,-13.4127
O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21,1,1.9230769230769231,1,1.9230769230769231,0.1546391752577319,0.0,0.0,0.0,0.0,22,0.0,50,-17.10264,-4.805178
O=C1c2ccccc2C(=O)C1c1ccc2cccnc2c1,1,2.564102564102564,1,2.564102564102564,0.1894736842105263,0.0,0.0,0.0,0.0,21,0.0,90,-21.391184,-9.572839
COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1OC,1,4.166666666666666,1,4.166666666666666,0.1403508771929824,0.0,0.0,0.0,0.0,26,0.0,210,30.875916,5.2261796
O=CCCC1(CCc2ccccc2)NC(=O)NC1c1ccc(Cl)cc1,1,1.96078431372549,1,1.96078431372549,0.1415929203539823,0.0,0.0,0.0,0.0,25,0.0,40,-12.637561,0.56751066
CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1623931623931624,0.0,0.0,0.0,0.0,27,0.0,170,27.701988,23.352402
COc1cc(C2CC(=O)c3ccccc3C2=O)cc(O)c1OC,1,2.564102564102564,1,2.564102564102564,0.1666666666666666,0.0,0.0,0.0,0.0,23,0.0,90,-19.440977,-8.807308
COCc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,2.7777777777777777,1,2.7777777777777777,0.1531531531531531,0.0,0.0,0.0,0.0,25,0.0,380,30.631163,-5.3938465
O=C1CCC2C=CC(=O)C2c2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.1847826086956521,0.0,0.0,0.0,0.0,18,0.0,10,-19.477928,-10.335481
COc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1OC,1,5.0,1,5.0,0.1504424778761062,0.0,0.0,0.0,0.0,26,0.0,290,30.514183,5.034426
COc1ccc2c(-c3ccccc3)oc(-c3ccc(C)cc3)c2c1,1,4.761904761904762,1,4.761904761904762,0.1588785046728972,0.0,0.0,0.0,0.0,24,0.0,490,29.96398,20.075012
