Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
O=C1OC(=Cc2ccccc2)c2cccnc21,1,2.0408163265306123,1,2.0408163265306123,0.1951219512195122,0.0,0.0,0.0,0.0,17,0.0,70
COC(=O)C1=C(C(=O)OC)C(c2ccccc2)NC(=S)N1,1,2.0408163265306123,1,2.0408163265306123,0.16129032258064516,0.0,0.0,0.0,0.0,21,0.0,70
O=C(O)c1ccc(C2CCc3ccccc32)cc1,1,2.0408163265306123,1,2.0408163265306123,0.18604651162790697,0.0,0.0,0.0,0.0,18,0.0,70
O=CSC(=Cc1coc2ccccc12)c1ccc(Cl)cc1,1,2.0408163265306123,1,2.0408163265306123,0.1875,0.0,0.0,0.0,0.0,21,0.0,70
O=C1CCC(C2(O)C(=O)c3ccccc3C2=O)C1,1,2.0408163265306123,1,2.0408163265306123,0.2125,0.0,0.0,0.0,0.0,18,0.0,70
c1ccc(-c2oc3ccccc3c2-c2ccco2)cc1,1,2.0408163265306123,1,2.0408163265306123,0.22093023255813954,0.0,0.0,0.0,0.0,20,0.0,70
CN(C)CC(=O)Nc1ccc(Br)c2cccnc12,1,2.0408163265306123,1,2.0408163265306123,0.10869565217391304,0.0,0.0,0.0,0.0,18,0.0,70
CC(C)S(=O)(=O)c1coc(-c2ccc(F)cc2)c1,1,2.0408163265306123,1,2.0408163265306123,0.125,0.0,0.0,0.0,0.0,18,0.0,70
Cc1ccc(-c2cccc3c2ccc2ccccc23)cc1,1,2.0408163265306123,1,2.0408163265306123,0.20224719101123595,0.0,0.0,0.0,0.0,21,0.0,70
O=C1C=CC(=Cc2cccc3cccnc23)CC1,1,2.0408163265306123,1,2.0408163265306123,0.16666666666666666,0.0,0.0,0.0,0.0,18,0.0,70
O=C1c2ccc(F)cc2C(=O)C1c1ccccc1,1,2.0408163265306123,1,2.0408163265306123,0.1951219512195122,0.0,0.0,0.0,0.0,18,0.0,70
O=C(Nc1cc(Br)ccc1O)c1ccc(F)cc1,1,2.0408163265306123,1,2.0408163265306123,0.10112359550561797,0.0,0.0,0.0,0.0,18,0.0,70
COC(=O)N1C=Cc2ccccc2C1=CN(C)C,1,2.0408163265306123,1,2.0408163265306123,0.13636363636363635,0.0,0.0,0.0,0.0,18,0.0,70
Cc1[nH]nc2ccccc12,1,2.0408163265306123,1,2.0408163265306123,0.23728813559322035,0.0,0.0,0.0,0.0,10,0.0,70
O=C1OCc2ccccc2C1=O,1,2.0408163265306123,1,2.0408163265306123,0.2153846153846154,0.0,0.0,0.0,0.0,12,0.0,70
O=C(CCl)c1ccc(Cl)cc1C=Cc1ccc(Cl)cc1,1,2.0408163265306123,1,2.0408163265306123,0.10416666666666667,0.0,0.0,0.0,0.0,20,0.0,70
O=C1C=C(Nc2cccc3cccnc23)C(=O)c2ccccc21,1,2.0408163265306123,1,2.0408163265306123,0.1619047619047619,0.0,0.0,0.0,0.0,23,0.0,70
CN(C)c1cccc2ccc(=O)n(C)c12,1,2.0408163265306123,1,2.0408163265306123,0.22535211267605634,0.0,0.0,0.0,0.0,15,0.0,70
O=C1C=CC2C(=O)C1COc1ccccc12,1,2.0408163265306123,1,2.0408163265306123,0.16091954022988506,0.0,0.0,0.0,0.0,16,0.0,70
O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCc3ccccc32)cc1,1,2.0408163265306123,1,2.0408163265306123,0.1509433962264151,0.0,0.0,0.0,0.0,23,0.0,70
O=C1c2ccccc2OC2(CC2)c2ccccc21,1,2.0408163265306123,1,2.0408163265306123,0.20930232558139536,0.0,0.0,0.0,0.0,18,0.0,70
O=C(c1ccc(Br)cc1)C(Br)CN1C(=O)c2ccccc2C1=O,1,2.0408163265306123,1,2.0408163265306123,0.14563106796116504,0.0,0.0,0.0,0.0,23,0.0,70
O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,1,2.0408163265306123,1,2.0408163265306123,0.22093023255813954,0.0,0.0,0.0,0.0,19,0.0,70
CC(C)C1(Cc2ccc(Br)cc2)OCc2ccccc21,1,2.0408163265306123,1,2.0408163265306123,0.17391304347826086,0.0,0.0,0.0,0.0,20,0.0,70
O=C(C=CCO)c1cccc(C(=O)c2ccccc2O)n1,1,2.0408163265306123,1,2.0408163265306123,0.2,0.0,0.0,0.0,0.0,21,0.0,70
CCOC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,1,2.0408163265306123,1,2.0408163265306123,0.15151515151515152,0.0,0.0,0.0,0.0,22,0.0,70
O=C1OC(c2ccccc2Br)C(Br)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.20481927710843373,0.0,0.0,0.0,0.0,19,0.0,80
COCc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,1,1.8518518518518516,1,1.8518518518518516,0.20408163265306123,0.0,0.0,0.0,0.0,21,0.0,80
O=C1C=C(Cc2ccccc2)CC(=O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.16483516483516483,0.0,0.0,0.0,0.0,20,0.0,80
O=C(Nc1ccccc1)N1C(=O)OC1c1ccccc1,1,1.8518518518518516,1,1.8518518518518516,0.16666666666666666,0.0,0.0,0.0,0.0,20,0.0,80
O=Cc1c[nH]c2ccccc12,1,1.8518518518518516,1,1.8518518518518516,0.20634920634920634,0.0,0.0,0.0,0.0,11,0.0,80
O=CC1=Cc2ccccc2CC1,1,1.8518518518518516,1,1.8518518518518516,0.17647058823529413,0.0,0.0,0.0,0.0,12,0.0,80
O=C1Cc2ccc(F)cc2C(=O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.19767441860465115,0.0,0.0,0.0,0.0,18,0.0,80
O=C1Cc2ccccc2C2(CC2)O1,1,1.8518518518518516,1,1.8518518518518516,0.22727272727272727,0.0,0.0,0.0,0.0,13,0.0,80
O=Cc1cc(C(=O)O)c2ccccc2n1,1,1.8518518518518516,1,1.8518518518518516,0.21333333333333335,0.0,0.0,0.0,0.0,15,0.0,80
O=C1CCC(C(=O)CBr)(c2cccc3cccnc23)O1,1,1.8518518518518516,1,1.8518518518518516,0.19318181818181818,0.0,0.0,0.0,0.0,20,0.0,80
CC(Oc1ccccc1)C(=O)O,1,1.8518518518518516,1,1.8518518518518516,0.1746031746031746,0.0,0.0,0.0,0.0,12,0.0,80
O=COC1c2ccccc2C(=O)N1CCOCc1ccccc1,1,1.8518518518518516,1,1.8518518518518516,0.16822429906542055,0.0,0.0,0.0,0.0,23,0.0,80
N#CC1(C#N)C(=O)c2ccccc2-c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.24050632911392406,0.0,0.0,0.0,0.0,19,0.0,80
O=C1OC(=Cc2ccccc2)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.21794871794871795,0.0,0.0,0.0,0.0,17,0.0,80
c1ccc2c(-c3coc4ccccc34)cccc2c1,1,1.8518518518518516,1,1.8518518518518516,0.25609756097560976,0.0,0.0,0.0,0.0,19,0.0,80
O=C(O)CC1=NNC(=O)C1=Cc1ccccc1,1,1.8518518518518516,1,1.8518518518518516,0.16666666666666666,0.0,0.0,0.0,0.0,17,0.0,80
O=C1CC(=O)c2ccccc2C1=O,1,1.8518518518518516,1,1.8518518518518516,0.23809523809523808,0.0,0.0,0.0,0.0,13,0.0,80
O=C1NC(O)(C(F)(F)F)c2ccccc2C1Br,1,1.8518518518518516,1,1.8518518518518516,0.22972972972972974,0.0,0.0,0.0,0.0,17,0.0,80
O=C1CCC23Cc4ccc(c2c4)C1C3=O,1,1.8518518518518516,1,1.8518518518518516,0.14634146341463414,0.0,0.0,0.0,0.0,15,0.0,80
O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1,1,1.8518518518518516,1,1.8518518518518516,0.1134020618556701,0.0,0.0,0.0,0.0,18,0.0,80
O=Cc1ccc(C(=O)c2ccccc2O)cc1,1,1.8518518518518516,1,1.8518518518518516,0.175,0.0,0.0,0.0,0.0,17,0.0,80
FC(F)(F)C1OC(=Cc2ccccc2)c2ccccc2O1,1,1.8518518518518516,1,1.8518518518518516,0.17391304347826086,0.0,0.0,0.0,0.0,21,0.0,80
O=C1CC2(Oc3c(Br)cccc3C2=O)C(=O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.20430107526881722,0.0,0.0,0.0,0.0,22,0.0,80
O=C1c2ccccc2C([O-])(O)c2c(C(F)(F)Br)ccn21,1,1.8518518518518516,1,1.8518518518518516,0.17777777777777778,0.0,0.0,0.0,0.0,20,0.0,80
O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,1,1.8518518518518516,1,1.8518518518518516,0.17045454545454544,0.0,0.0,0.0,0.0,20,0.0,80
O=C1Cc2ccc(Cl)cc2C(=O)C1c1ccccc1,1,1.8518518518518516,1,1.8518518518518516,0.19318181818181818,0.0,0.0,0.0,0.0,19,0.0,80
O=C1C(=C2Nc3ccccc3C2=O)N=Cc2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.16326530612244897,0.0,0.0,0.0,0.0,21,0.0,80
O=C1CCc2oc(-c3ccccc3)cc2C1=O,1,1.8518518518518516,1,1.8518518518518516,0.2073170731707317,0.0,0.0,0.0,0.0,17,0.0,80
O=C1CCCOc2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.21739130434782608,0.0,0.0,0.0,0.0,12,0.0,80
O=C1Nc2ccccc2C(=O)C1=Cc1ccccc1O,1,1.8518518518518516,1,1.8518518518518516,0.17204301075268819,0.0,0.0,0.0,0.0,20,0.0,80
CN1C(=O)C(CC2=NCCO2)(c2ccccc2)C1=O,1,1.8518518518518516,1,1.8518518518518516,0.19767441860465115,0.0,0.0,0.0,0.0,19,0.0,80
O=Cn1c(=O)sc2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.234375,0.0,0.0,0.0,0.0,12,0.0,80
O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc2C1=O,1,1.8518518518518516,1,1.8518518518518516,0.14736842105263157,0.0,0.0,0.0,0.0,22,0.0,80
O=C1C2=Cc3ccc(F)cc3C(=O)C2(O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.2,0.0,0.0,0.0,0.0,21,0.0,80
O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O,1,1.8518518518518516,1,1.8518518518518516,0.16666666666666666,0.0,0.0,0.0,0.0,19,0.0,80
O=C1OC(=Cc2ccccc2)C(=O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.21176470588235294,0.0,0.0,0.0,0.0,19,0.0,80
CCC(=O)c1ccc(OC)c(C(C)=O)c1,1,1.8518518518518516,1,1.8518518518518516,0.13333333333333333,0.0,0.0,0.0,0.0,15,0.0,80
COC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1,1,1.8518518518518516,1,1.8518518518518516,0.1368421052631579,0.0,0.0,0.0,0.0,20,0.0,80
O=CC1=Cc2ccccc2SC1,1,1.8518518518518516,1,1.8518518518518516,0.19402985074626866,0.0,0.0,0.0,0.0,12,0.0,80
O=C(O)C(=Cc1coc2ccccc12)C(=O)O,1,1.8518518518518516,1,1.8518518518518516,0.25333333333333335,0.0,0.0,0.0,0.0,17,0.0,80
CC1C(=O)c2ccccc2C(=O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.17857142857142858,0.0,0.0,0.0,0.0,18,0.0,80
O=C1CC(=C2Nc3ccccc3C2=O)C(=O)O1,1,1.8518518518518516,1,1.8518518518518516,0.19480519480519481,0.0,0.0,0.0,0.0,17,0.0,80
Cc1ccc(S(=O)(=O)N(C(=O)c2ccccc2)c2ccccc2)cc1,1,1.8518518518518516,1,1.8518518518518516,0.15151515151515152,0.0,0.0,0.0,0.0,25,0.0,80
O=C1OC2(c3ccccc3)OCC1O2,1,1.8518518518518516,1,1.8518518518518516,0.23880597014925373,0.0,0.0,0.0,0.0,14,0.0,80
NC(=O)C1(C2(O)Cc3ccccc3C2=O)CCC(=O)O1,1,1.8518518518518516,1,1.8518518518518516,0.19540229885057472,0.0,0.0,0.0,0.0,20,0.0,80
O=CN1C(=O)c2ccccc2C1=O,1,1.8518518518518516,1,1.8518518518518516,0.19402985074626866,0.0,0.0,0.0,0.0,13,0.0,80
O=CC1=Cc2ccccc2C1=NO,1,1.8518518518518516,1,1.8518518518518516,0.18840579710144928,0.0,0.0,0.0,0.0,13,0.0,80
O=C1C(=O)C(c2ccccc2)C(c2ccccc2)C1CO,1,1.8518518518518516,1,1.8518518518518516,0.18181818181818182,0.0,0.0,0.0,0.0,21,0.0,80
COc1ccccc1C1C(=O)C2=C1OC2=O,1,1.8518518518518516,1,1.8518518518518516,0.1891891891891892,0.0,0.0,0.0,0.0,16,0.0,80
O=C1OC(O)c2ccccc21,1,1.8518518518518516,1,1.8518518518518516,0.2542372881355932,0.0,0.0,0.0,0.0,11,0.0,80
O=C(CC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccccc1,1,1.8518518518518516,1,1.8518518518518516,0.1368421052631579,0.0,0.0,0.0,0.0,20,0.0,80
COC12CC(C=CC(=O)O1)OC(=O)c1ccccc1C2=O,1,1.8518518518518516,1,1.8518518518518516,0.16037735849056603,0.0,0.0,0.0,0.0,21,0.0,80
OCc1coc2ccccc12,1,1.8518518518518516,1,1.8518518518518516,0.26666666666666666,0.0,0.0,0.0,0.0,11,0.0,80
NC(=NOC(=O)c1ccccc1O)c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.17045454545454544,0.0,0.0,0.0,0.0,19,0.0,90
COC(=O)Oc1nc(-c2ccccc2)oc1-c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.17894736842105263,0.0,0.0,0.0,0.0,22,0.0,90
CCC1C(=O)c2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.24615384615384617,0.0,0.0,0.0,0.0,13,0.0,90
O=C1C(=O)N(C(=O)CO)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1917808219178082,0.0,0.0,0.0,0.0,15,0.0,90
COC(=O)c1oc(OCc2ccccc2)c(S(=O)(=O)Cl)c1-c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.1743119266055046,0.0,0.0,0.0,0.0,27,0.0,90
COc1cc(C2CC(=O)c3ccccc3C2=O)cc(O)c1OC,1,2.564102564102564,1,2.564102564102564,0.16666666666666666,0.0,0.0,0.0,0.0,23,0.0,90
O=CN1C(=O)C(CO)(Cc2ccccc2)C1=O,1,2.564102564102564,1,2.564102564102564,0.18181818181818182,0.0,0.0,0.0,0.0,17,0.0,90
O=C(CBr)C1=Cc2ccccc2C(=O)C1=Cc1ccccc1,1,2.564102564102564,1,2.564102564102564,0.17708333333333334,0.0,0.0,0.0,0.0,22,0.0,90
O=C1C=C(c2ccccc2O)C(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,19,0.0,90
O=C1c2ccccc2C(=O)C1c1ccc2cccnc2c1,1,2.564102564102564,1,2.564102564102564,0.18947368421052632,0.0,0.0,0.0,0.0,21,0.0,90
O=C1CCC(=C2Nc3ccccc3C2=O)C(=O)O1,1,2.564102564102564,1,2.564102564102564,0.19047619047619047,0.0,0.0,0.0,0.0,18,0.0,90
O=C1c2ccccc2C(CCl)OC1O,1,2.564102564102564,1,2.564102564102564,0.20833333333333334,0.0,0.0,0.0,0.0,14,0.0,90
O=C1c2ccccc2-c2cc(-c3ccccc3)c(=O)oc21,1,2.564102564102564,1,2.564102564102564,0.1836734693877551,0.0,0.0,0.0,0.0,21,0.0,90
CN1CC(=O)C(C2(O)C(=O)Nc3ccccc32)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.18811881188118812,0.0,0.0,0.0,0.0,23,0.0,90
O=C1C(=C2Oc3c(cccc3[N+](=O)[O-])C2=O)NOc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.16981132075471697,0.0,0.0,0.0,0.0,24,0.0,90
CS(=O)(=O)N1c2ccccc2C(=O)CC1c1ccc(Br)cc1,1,2.564102564102564,1,2.564102564102564,0.19148936170212766,0.0,0.0,0.0,0.0,22,0.0,90
O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.16666666666666666,0.0,0.0,0.0,0.0,23,0.0,90
O=C1C=Cc2ccccc2C1=C1Sc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.15555555555555556,0.0,0.0,0.0,0.0,19,0.0,90
CC1(C)OC(=Cc2cccc3cccnc23)C1=O,1,2.564102564102564,1,2.564102564102564,0.20481927710843373,0.0,0.0,0.0,0.0,18,0.0,90
O=C1c2ccccc2-c2ccc(=O)[nH]c21,1,2.564102564102564,1,2.564102564102564,0.21621621621621623,0.0,0.0,0.0,0.0,15,0.0,90
O=C1CC(=C2Nc3ccccc3OC2=O)N=C(c2ccccc2)O1,1,2.564102564102564,1,2.564102564102564,0.17592592592592593,0.0,0.0,0.0,0.0,24,0.0,90
O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.18095238095238095,0.0,0.0,0.0,0.0,23,0.0,90
c1coc(-c2oc3ccccc3c2-c2ccco2)c1,1,2.564102564102564,1,2.564102564102564,0.2159090909090909,0.0,0.0,0.0,0.0,19,0.0,90
CS(=O)(=O)OC(=Cc1coc2ccccc12)c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.18947368421052632,0.0,0.0,0.0,0.0,22,0.0,90
O=C1Cc2ccccc2C(=O)c2c([nH]c3ccccc23)C1,1,2.564102564102564,1,2.564102564102564,0.14814814814814814,0.0,0.0,0.0,0.0,21,0.0,90
O=C1CCC2(C1)OC(=O)c1ccccc1C2=O,1,2.564102564102564,1,2.564102564102564,0.22077922077922077,0.0,0.0,0.0,0.0,17,0.0,90
O=C1Cc2cc3ccccc3cc2C(=O)N1,1,2.564102564102564,1,2.564102564102564,0.23076923076923078,0.0,0.0,0.0,0.0,16,0.0,90
O=C1C=C(Nc2cccnc2)C(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.15217391304347827,0.0,0.0,0.0,0.0,19,0.0,90
Cc1oc2ccccc2c1S(=O)(=O)c1ccc(F)cc1,1,2.564102564102564,1,2.564102564102564,0.2619047619047619,0.0,0.0,0.0,0.0,20,0.0,90
O=C1c2ccccc2OCC1O,1,2.564102564102564,1,2.564102564102564,0.23076923076923078,0.0,0.0,0.0,0.0,12,0.0,90
C(=C1C=C(c2ccccc2)C=C1c1ccccc1)c1ccc(Cc2ccccc2)cc1,1,2.564102564102564,1,2.564102564102564,0.12195121951219512,0.0,0.0,0.0,0.0,31,0.0,90
O=C1c2cc(-c3ccccc3)oc2C(=O)C2C(=O)C=CC12,1,2.564102564102564,1,2.564102564102564,0.1717171717171717,0.0,0.0,0.0,0.0,21,0.0,90
O=C1OC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2542372881355932,0.0,0.0,0.0,0.0,11,0.0,90
O=C1C=C(Nc2cccc3nccnc23)C(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,90
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,1,2.564102564102564,1,2.564102564102564,0.2247191011235955,0.0,0.0,0.0,0.0,20,0.0,90
O=CC1=C(c2ccccc2Cl)OC2(C1)C(=O)Nc1ccccc12,1,2.564102564102564,1,2.564102564102564,0.19801980198019803,0.0,0.0,0.0,0.0,23,0.0,90
O=C1Cc2ccccc2C(=O)N1,1,2.564102564102564,1,2.564102564102564,0.21212121212121213,0.0,0.0,0.0,0.0,12,0.0,90
COCCOC1OC(=O)c2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.18604651162790697,0.0,0.0,0.0,0.0,17,0.0,90
NC(=O)C1(c2ccccc2Br)COc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,21,0.0,90
O=C1c2ccccc2-n2c1cc(=O)c1cc(Cl)ccc12,1,2.7027027027027026,1,2.7027027027027026,0.17708333333333334,0.0,0.0,0.0,0.0,20,0.0,100
O=C(O)C(=O)C1=C(Nc2ccccc2)C(=O)C1c1ccc(Cl)cc1,1,2.7027027027027026,1,2.7027027027027026,0.1717171717171717,0.0,0.0,0.0,0.0,24,0.0,100
O=C1NC(c2ccccc2)C(=O)OC1O,1,2.7027027027027026,1,2.7027027027027026,0.2054794520547945,0.0,0.0,0.0,0.0,15,0.0,100
O=c1ccc2c([nH]1)c(=O)oc1ccccc12,1,2.7027027027027026,1,2.7027027027027026,0.28,0.0,0.0,0.0,0.0,16,0.0,100
O=C1C(c2ccccc2)=NC1=C1Nc2ccccc2C1=O,1,2.7027027027027026,1,2.7027027027027026,0.18085106382978725,0.0,0.0,0.0,0.0,21,0.0,100
CN1CC(=O)N(Cc2ccccc2)c2ccccc2C1=O,1,2.7027027027027026,1,2.7027027027027026,0.17708333333333334,0.0,0.0,0.0,0.0,21,0.0,100
O=c1oc(=O)c2c3cc(Br)ccc3ccc3cc(Cl)ccc3c1=2,1,2.7027027027027026,1,2.7027027027027026,0.14814814814814814,0.0,0.0,0.0,0.0,23,0.0,100
Cn1c2c(ccc1=O)C(=O)c1ccccc1C2=O,1,2.7027027027027026,1,2.7027027027027026,0.1686746987951807,0.0,0.0,0.0,0.0,18,0.0,100
O=C1C=C(C2=CC(=O)c3ccccc32)C(=O)c2ccccc21,1,2.7027027027027026,1,2.7027027027027026,0.17204301075268819,0.0,0.0,0.0,0.0,22,0.0,100
Clc1ccc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1,1,2.7027027027027026,1,2.7027027027027026,0.17708333333333334,0.0,0.0,0.0,0.0,23,0.0,100
O=C1C(=C2CCC(=S)N2)Oc2ccccc21,1,2.7027027027027026,1,2.7027027027027026,0.21794871794871795,0.0,0.0,0.0,0.0,16,0.0,100
NC(=O)C1=Nc2ccccc2C1=C1C(=O)c2ccccc2C1=O,1,2.7027027027027026,1,2.7027027027027026,0.15306122448979592,0.0,0.0,0.0,0.0,23,0.0,100
O=C1Cc2ccccc2OC1O,1,2.7027027027027026,1,2.7027027027027026,0.234375,0.0,0.0,0.0,0.0,12,0.0,100
O=C1OC(=Cc2cccc(Cl)c2)c2ccc(Cl)cc21,1,2.7027027027027026,1,2.7027027027027026,0.23529411764705882,0.0,0.0,0.0,0.0,19,0.0,100
O=C1Cc2ccccc2C(=O)C1(F)C(=O)Oc1ccccc1,1,2.7027027027027026,1,2.7027027027027026,0.18556701030927836,0.0,0.0,0.0,0.0,22,0.0,100
CS(=O)(=O)OC1C=CC(=C2C(=O)c3ccccc3C2=O)CC1,1,2.7027027027027026,1,2.7027027027027026,0.15,0.0,0.0,0.0,0.0,22,0.0,100
CC(=O)Oc1ccc(C2=Nc3ccccc3C2=O)cc1,1,2.7027027027027026,1,2.7027027027027026,0.18478260869565216,0.0,0.0,0.0,0.0,20,0.0,100
O=C1COc2ccccc2C1=NO,1,2.7027027027027026,1,2.7027027027027026,0.23529411764705882,0.0,0.0,0.0,0.0,13,0.0,100
O=C1Cc2ccccc2N2C(=O)CC12,1,2.7027027027027026,1,2.7027027027027026,0.17105263157894737,0.0,0.0,0.0,0.0,14,0.0,100
COC(=O)c1cc2oc(-c3ccccc3)c(O)c2c(=O)[nH]1,1,2.7027027027027026,1,2.7027027027027026,0.17346938775510204,0.0,0.0,0.0,0.0,21,0.0,100
CN1C(=O)c2ccccc2C1=O,1,2.7027027027027026,1,2.7027027027027026,0.203125,0.0,0.0,0.0,0.0,12,0.0,100
O=C1OCCC1N1C(=O)c2ccccc2C1=O,1,2.7027027027027026,1,2.7027027027027026,0.21794871794871795,0.0,0.0,0.0,0.0,17,0.0,100
O=C(O)C(=O)C=Cc1coc2ccccc12,1,2.7027027027027026,1,2.7027027027027026,0.23076923076923078,0.0,0.0,0.0,0.0,16,0.0,100
Cc1c(-c2ccc(Br)cc2)oc(=O)c2ccccc12,1,2.7027027027027026,1,2.7027027027027026,0.21176470588235294,0.0,0.0,0.0,0.0,19,0.0,100
O=C(COC(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,1,2.7027027027027026,1,2.7027027027027026,0.1485148514851485,0.0,0.0,0.0,0.0,22,0.0,100
O=COC(=O)c1ccc(O)c(-c2ccccc2O)n1,1,2.7027027027027026,1,2.7027027027027026,0.16853932584269662,0.0,0.0,0.0,0.0,19,0.0,100
O=C1C=C(Nc2ccnc3cccnc23)C(=O)c2ccc([N+](=O)[O-])cc21,1,2.7027027027027026,1,2.7027027027027026,0.10483870967741936,0.0,0.0,0.0,0.0,26,0.0,100
N#Cc1ccc(-c2oc(-c3ccccc3)c(F)c2Br)cc1,1,2.7027027027027026,1,2.7027027027027026,0.17894736842105263,0.0,0.0,0.0,0.0,21,0.0,100
FC1(F)OC2c3ccccc3CC1(F)c1ccccc12,1,2.7027027027027026,1,2.7027027027027026,0.15625,0.0,0.0,0.0,0.0,20,0.0,100
CNc1c2ccccc2c(=O)c2c([n+]1C#N)OC2,1,2.7027027027027026,1,2.7027027027027026,0.18604651162790697,0.0,0.0,0.0,0.0,18,0.0,100
O=C1NC(=O)c2ccccc21,1,2.7027027027027026,1,2.7027027027027026,0.23333333333333334,0.0,0.0,0.0,0.0,11,0.0,100
O=C1OCCN1c1c(-c2ccccc2)oc2ccc(Cl)cc12,1,2.7027027027027026,1,2.7027027027027026,0.19387755102040816,0.0,0.0,0.0,0.0,22,0.0,100
O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc21,1,2.7027027027027026,1,2.7027027027027026,0.16853932584269662,0.0,0.0,0.0,0.0,20,0.0,100
O=C1CC2(CC1=O)SC(=O)c1ccccc12,1,2.7027027027027026,1,2.7027027027027026,0.21621621621621623,0.0,0.0,0.0,0.0,16,0.0,100
O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1,1,2.7027027027027026,1,2.7027027027027026,0.1559633027522936,0.0,0.0,0.0,0.0,27,0.0,100
O=C1Cc2c(ccc3ccccc23)C(=O)N1,1,2.7027027027027026,1,2.7027027027027026,0.2972972972972973,0.0,0.0,0.0,0.0,16,0.0,100
O=Cc1cc(-c2ccccc2O)no1,1,2.7027027027027026,1,2.7027027027027026,0.1780821917808219,0.0,0.0,0.0,0.0,14,0.0,100
O=C1C=NC(=C2Nc3ccccc3C2=O)O1,1,2.7777777777777777,1,2.7777777777777777,0.20512820512820512,0.0,0.0,0.0,0.0,16,0.0,110
O=C1C=C(C(=O)c2ccccc2O)C(=O)N1,1,2.7777777777777777,1,2.7777777777777777,0.1917808219178082,0.0,0.0,0.0,0.0,16,0.0,110
Cc1ccc(C2OC(=O)c3ccccc32)cc1,1,2.7777777777777777,1,2.7777777777777777,0.20512820512820512,0.0,0.0,0.0,0.0,17,0.0,110
O=C1OC(C2Nc3ccccc3OC2=O)C(=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1568627450980392,0.0,0.0,0.0,0.0,23,0.0,110
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccccc3)nc21,1,2.7777777777777777,1,2.7777777777777777,0.17525773195876287,0.0,0.0,0.0,0.0,21,0.0,110
O=C1OC(=Cc2ccc3occc3c2)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.2,0.0,0.0,0.0,0.0,20,0.0,110
O=C1OC(=C2Oc3c(sc4ccccc34)C2=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.16666666666666666,0.0,0.0,0.0,0.0,23,0.0,110
