Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
O=C(O)c1ccccc1C(=O)O,1,1,50,50,1,[50],0.0009928,0.0009928,0.0009928,[0.0009928],-0.0061496,-0.0061496,-0.0061496,[-0.0061496],1,1,1.0,1,[1],{'O=C1C=C(O)C(COC(=O)c2ccccc2C(=O)O)CO1'},1,1.0
O=C(O)c1ccccc1Cl,1,1,200,200,1,[200],0.4700147,0.4700147,0.4700147,[0.4700147],0.0540295499999999,0.0540295499999999,0.0540295499999999,[0.0540295499999999],1,1,1.0,1,[1],{'O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl'},1,1.0
O=C(O)c1ccon1,1,1,190,190,1,[190],0.4560727,0.4560727,0.4560727,[0.4560727],0.0543185999999999,0.0543185999999999,0.0543185999999999,[0.0543185999999999],1,1,1.0,1,[1],{'O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1'},1,1.0
O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1,1,1,20,20,1,[20],0.0045974,0.0045974,0.0045974,[0.0045974],0.0012530999999999,0.0012530999999999,0.0012530999999999,[0.0012530999999999],1,1,1.0,1,[1],{'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'},1,1.0
O=C(OC1C=CC(=O)C1OCCNc1ccccc1)c1ccccc1,1,1,10,10,1,[10],0.0135176,0.0135176,0.0135176,[0.0135176],0.0070427999999999,0.0070427999999999,0.0070427999999999,[0.0070427999999999],1,1,1.0,1,[1],{'CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'},1,1.0
O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1,1,1,110,110,1,[110],0.0013611,0.0013611,0.0013611,[0.0013611],-0.0925317,-0.0925317,-0.0925317,[-0.0925317],1,1,1.0,1,[1],{'O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1'},1,1.0
O=C(OC1OC(=O)c2ccccc21)c1ccccc1,1,1,110,110,1,[110],0.0013611,0.0013611,0.0013611,[0.0013611],-0.0925317,-0.0925317,-0.0925317,[-0.0925317],1,1,1.0,1,[1],{'O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1'},1,1.0
O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],1,1,1.0,1,[1],{'O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1'},1,1.0
O=C(OCC1=NN=CC1)c1ccccc1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],1,1,1.0,1,[1],{'O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1'},1,1.0
O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1,1,1,20,20,1,[20],0.0061956,0.0061956,0.0061956,[0.0061956],0.0028512999999999,0.0028512999999999,0.0028512999999999,[0.0028512999999999],1,1,1.0,1,[1],{'O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1'},1,1.0
O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccccc1,1,1,20,20,1,[20],0.0061956,0.0061956,0.0061956,[0.0061956],0.0028512999999999,0.0028512999999999,0.0028512999999999,[0.0028512999999999],1,1,1.0,1,[1],{'O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1'},1,1.0
O=C(OCCO)c1ccc2ccccc2n1,1,1,60,60,1,[60],0.0209461,0.0209461,0.0209461,[0.0209461],0.0181897,0.0181897,0.0181897,[0.0181897],1,1,1.0,1,[1],{'O=C(OCCO)c1ccc2ccccc2n1'},1,1.0
O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O,1,1,50,50,1,[50],0.0095686,0.0095686,0.0095686,[0.0095686],0.0025107999999999,0.0025107999999999,0.0025107999999999,[0.0025107999999999],1,1,1.0,1,[1],{'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O'},1,1.0
O=C(OCc1ccccc1)C1Oc2ccccc2C1=O,1,1,50,50,1,[50],0.0095686,0.0095686,0.0095686,[0.0095686],0.0025107999999999,0.0025107999999999,0.0025107999999999,[0.0025107999999999],1,1,1.0,1,[1],{'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O'},1,1.0
O=C(OCc1ccccc1)c1cccc2c1[nH]c1ccccc12,1,1,40,40,1,[40],0.004869,0.004869,0.004869,[0.004869],0.00274705,0.00274705,0.00274705,[0.00274705],1,1,1.0,1,[1],{'Cn1c2ccccc2c2cc(C(=O)O)c(O)c(C(=O)OCc3ccc(N)cc3)c21'},1,1.0
O=C(OCc1ccccc1)c1ccccc1,1,1,20,20,1,[20],0.0059799,0.0059799,0.0059799,[0.0059799],0.0026355999999999,0.0026355999999999,0.0026355999999999,[0.0026355999999999],1,1,1.0,1,[1],{'CC(C)(C)C(C)(OC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1'},1,1.0
O=C(ON=Cc1ccccc1)c1ccccc1,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.033652,-0.033652,-0.033652,[-0.033652],1,1,1.0,1,[1],{'NC(=NOC(=O)c1ccccc1O)c1ccccc1'},1,1.0
O=C(ON=Cc1ccco1)c1ccccc1,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0071424,-0.0071424,-0.0071424,[-0.0071424],1,1,1.0,1,[1],{'NC(=NOC(=O)c1ccccc1O)c1ccco1'},1,1.0
O=C(Oc1ccccc1)C(=O)Oc1ccccc1,1,1,60,60,1,[60],0.0048719,0.0048719,0.0048719,[0.0048719],0.0021155,0.0021155,0.0021155,[0.0021155],1,1,1.0,1,[1],{'O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O'},1,1.0
O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O,1,1,60,60,1,[60],0.0048719,0.0048719,0.0048719,[0.0048719],0.0021155,0.0021155,0.0021155,[0.0021155],1,1,1.0,1,[1],{'O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O'},1,1.0
O=C(Oc1ccccc1)c1ccccc1,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],1,1,1.0,1,[1],{'O=C(Oc1ccccc1F)c1ccccc1'},1,1.0
O=C(Oc1ccccc1F)c1ccccc1,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],1,1,1.0,1,[1],{'O=C(Oc1ccccc1F)c1ccccc1'},1,1.0
O=C(c1ccc(Br)cc1)C(Br)CN1C(=O)c2ccccc2C1=O,1,1,70,70,1,[70],0.0084028,0.0084028,0.0084028,[0.0084028],-0.0031591999999999,-0.0031591999999999,-0.0031591999999999,[-0.0031591999999999],1,1,1.0,1,[1],{'O=C(c1ccc(Br)cc1)C(Br)CN1C(=O)c2ccccc2C1=O'},1,1.0
O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O,1,1,80,80,1,[80],0.008657,0.008657,0.008657,[0.008657],0.0020343,0.0020343,0.0020343,[0.0020343],1,1,1.0,1,[1],{'O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O'},1,1.0
O=C(c1ccccc1)C1CCCCN1,1,1,10,10,1,[10],0.0082017,0.0082017,0.0082017,[0.0082017],0.0017268999999999,0.0017268999999999,0.0017268999999999,[0.0017268999999999],1,1,1.0,1,[1],{'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'},1,1.0
O=C(c1ccccc1)C1CO1,2,1,60,30,2,"[30, 60]",0.0101241,0.006855,0.00848955,"[0.0101241, 0.006855]",0.0040986,0.0029988,0.0035487,"[0.0029988, 0.0040986]",1,1,1.0,2,"[1, 1]","{'O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1', 'O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O'}",2,1.0
O=C(c1ccccc1)C1Nc2ccccc2S1,1,1,10,10,1,[10],0.0118806,0.0118806,0.0118806,[0.0118806],0.0054058,0.0054058,0.0054058,[0.0054058],1,1,1.0,1,[1],{'O=CN1c2ccccc2SC1C(=O)c1ccc(O)cc1'},1,1.0
O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O,1,1,30,30,1,[30],0.0101241,0.0101241,0.0101241,[0.0101241],0.0029988,0.0029988,0.0029988,[0.0029988],1,1,1.0,1,[1],{'O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O'},1,1.0
O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1,1,1,60,60,1,[60],0.006855,0.006855,0.006855,[0.006855],0.0040986,0.0040986,0.0040986,[0.0040986],1,1,1.0,1,[1],{'O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1'},1,1.0
O=C(c1ccccc1)C1OC1c1ccccc1,2,1,60,30,2,"[30, 60]",0.0101241,0.006855,0.00848955,"[0.0101241, 0.006855]",0.0040986,0.0029988,0.0035487,"[0.0029988, 0.0040986]",1,1,1.0,2,"[1, 1]","{'O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1', 'O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O'}",2,1.0
O=C(c1ccccc1)C1Oc2ccccc2C1=O,1,1,80,80,1,[80],0.008657,0.008657,0.008657,[0.008657],0.0020343,0.0020343,0.0020343,[0.0020343],1,1,1.0,1,[1],{'O=C(c1ccc(Cl)cc1)C1Oc2ccccc2C1=O'},1,1.0
O=C(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1ccccc1,1,1,80,80,1,[80],0.0010464,0.0010464,0.0010464,[0.0010464],-0.0056511999999999,-0.0056511999999999,-0.0056511999999999,[-0.0056511999999999],1,1,1.0,1,[1],{'Cc1ccc(S(=O)(=O)N(C(=O)c2ccccc2)c2ccccc2)cc1'},1,1.0
O=C(c1ccccc1)N1CCCC1,1,1,50,50,1,[50],0.0004176,0.0004176,0.0004176,[0.0004176],-0.0067248,-0.0067248,-0.0067248,[-0.0067248],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1'},1,1.0
O=C(c1ccccc1)N1CCCC1c1ccccc1,1,1,50,50,1,[50],0.0004176,0.0004176,0.0004176,[0.0004176],-0.0067248,-0.0067248,-0.0067248,[-0.0067248],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1'},1,1.0
O=C(c1ccccc1)N1CCCc2ccccc21,1,1,60,60,1,[60],0.002511,0.002511,0.002511,[0.002511],-0.0023609,-0.0023609,-0.0023609,[-0.0023609],1,1,1.0,1,[1],{'O=C(CO)C1Cc2ccccc2N(C(=O)c2ccccc2)C1'},1,1.0
O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1,1,1,30,30,1,[30],0.0162417,0.0162417,0.0162417,[0.0162417],0.0091164,0.0091164,0.0091164,[0.0091164],1,1,1.0,1,[1],{'O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1'},1,1.0
O=C(c1ccccc1)c1ccc2cccnc2n1,1,1,50,50,1,[50],0.0243378,0.0243378,0.0243378,[0.0243378],0.01728,0.01728,0.01728,[0.01728],1,1,1.0,1,[1],{'Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'},1,1.0
O=C(c1ccccc1)c1ccc[nH]1,1,1,30,30,1,[30],0.0162417,0.0162417,0.0162417,[0.0162417],0.0091164,0.0091164,0.0091164,[0.0091164],1,1,1.0,1,[1],{'O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1'},1,1.0
O=C(c1ccccc1)c1ccccc1,2,1,80,10,2,"[10, 80]",0.0126254,0.0082017,0.01041355,"[0.0082017, 0.0126254]",0.0060027,0.0017268999999999,0.00386479999999995,"[0.0017268999999999, 0.0060027]",1,1,1.0,2,"[1, 1]","{'O=Cc1ccc(C(=O)c2ccccc2O)cc1', 'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'}",2,1.0
O=C(c1ccccc1)c1ccccc1C(=O)C1CCCCN1,1,1,10,10,1,[10],0.0082017,0.0082017,0.0082017,[0.0082017],0.0017268999999999,0.0017268999999999,0.0017268999999999,[0.0017268999999999],1,1,1.0,1,[1],{'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'},1,1.0
O=C(c1ccccc1)c1ccccn1,1,1,70,70,1,[70],0.0248979,0.0248979,0.0248979,[0.0248979],0.0151778,0.0151778,0.0151778,[0.0151778],1,1,1.0,1,[1],{'O=C(C=CCO)c1cccc(C(=O)c2ccccc2O)n1'},1,1.0
O=C(c1ccccc1)c1cnc2ccccc2n1,1,1,60,60,1,[60],0.0402193,0.0402193,0.0402193,[0.0402193],0.0374629,0.0374629,0.0374629,[0.0374629],1,1,1.0,1,[1],{'O=C(c1ccccc1)c1nc2ccccc2nc1-c1ccccc1'},1,1.0
O=C(c1ccccc1)c1nc2ccccc2nc1-c1ccccc1,1,1,60,60,1,[60],0.0402193,0.0402193,0.0402193,[0.0402193],0.0374629,0.0374629,0.0374629,[0.0374629],1,1,1.0,1,[1],{'O=C(c1ccccc1)c1nc2ccccc2nc1-c1ccccc1'},1,1.0
O=C(c1ccco1)C1Nc2ccccc2S1,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],1,1,1.0,1,[1],{'O=CN1c2ccccc2SC1C(=O)c1ccco1'},1,1.0
O=C1C(=C(NO)c2ccccc2)N=C(c2ccccc2)N1O,1,1,150,150,1,[150],0.2846156,0.2846156,0.2846156,[0.2846156],-0.0670389999999999,-0.0670389999999999,-0.0670389999999999,[-0.0670389999999999],1,1,1.0,1,[1],{'O=C1C(=C(NO)c2ccccc2)N=C(c2ccccc2)N1O'},1,1.0
O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccc(Br)cc1,1,1,130,130,1,[130],0.1340784,0.1340784,0.1340784,[0.1340784],-0.1164948,-0.1164948,-0.1164948,[-0.1164948],1,1,1.0,1,[1],{'O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccc(Br)cc1'},1,1.0
O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccccc1,1,1,130,130,1,[130],0.1340784,0.1340784,0.1340784,[0.1340784],-0.1164948,-0.1164948,-0.1164948,[-0.1164948],1,1,1.0,1,[1],{'O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccc(Br)cc1'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21,1,1,140,140,1,[140],0.2667553,0.2667553,0.2667553,[0.2667553],0.0032409499999999,0.0032409499999999,0.0032409499999999,[0.0032409499999999],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21,1,1,130,130,1,[130],0.2057938,0.2057938,0.2057938,[0.2057938],-0.0447794,-0.0447794,-0.0447794,[-0.0447794],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21,1,1,110,110,1,[110],0.2702327,0.2702327,0.2702327,[0.2702327],0.1970615,0.1970615,0.1970615,[0.1970615],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)Nc2ccccc21,1,1,120,120,1,[120],0.2685853,0.2685853,0.2685853,[0.2685853],0.17379145,0.17379145,0.17379145,[0.17379145],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)Nc2ccccc21'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2c2ccccc2)Nc2ccccc21,1,1,120,120,1,[120],0.2685853,0.2685853,0.2685853,[0.2685853],0.17379145,0.17379145,0.17379145,[0.17379145],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)Nc2ccccc21'},1,1.0
O=C1C(=C2C=CCCC2)C(=O)c2ccccc21,1,1,100,100,1,[100],0.0956015,0.0956015,0.0956015,[0.0956015],0.06694335,0.06694335,0.06694335,[0.06694335],1,1,1.0,1,[1],{'CS(=O)(=O)OC1C=CC(=C2C(=O)c3ccccc3C2=O)CC1'},1,1.0
O=C1C(=C2C=Cc3ccccc32)Oc2ccccc21,1,1,110,110,1,[110],0.2368281,0.2368281,0.2368281,[0.2368281],0.1636569,0.1636569,0.1636569,[0.1636569],1,1,1.0,1,[1],{'O=C1C(=C2C=Cc3ccccc32)Oc2ccccc21'},1,1.0
O=C1C(=C2C=Nc3ccccc32)C(=O)c2ccccc21,1,1,100,100,1,[100],0.1312314,0.1312314,0.1312314,[0.1312314],0.10257325,0.10257325,0.10257325,[0.10257325],1,1,1.0,1,[1],{'NC(=O)C1=Nc2ccccc2C1=C1C(=O)c2ccccc2C1=O'},1,1.0
O=C1C(=C2CC(=O)c3ccccc3C2=O)Nc2ccccc21,1,1,30,30,1,[30],0.2832873,0.2832873,0.2832873,[0.2832873],0.276162,0.276162,0.276162,[0.276162],1,1,1.0,1,[1],{'O=C1CC(=C2C(=O)c3ccccc3N2O)C(=O)c2ccccc21'},1,1.0
O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21,1,1,20,20,1,[20],0.0841776,0.0841776,0.0841776,[0.0841776],0.0808333,0.0808333,0.0808333,[0.0808333],1,1,1.0,1,[1],{'O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21'},1,1.0
O=C1C(=C2CCC(=S)N2)Oc2ccccc21,1,1,100,100,1,[100],0.0797621,0.0797621,0.0797621,[0.0797621],0.05110395,0.05110395,0.05110395,[0.05110395],1,1,1.0,1,[1],{'O=C1C(=C2CCC(=S)N2)Oc2ccccc21'},1,1.0
O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21,1,1,160,160,1,[160],0.2393262,0.2393262,0.2393262,[0.2393262],-0.1412285,-0.1412285,-0.1412285,[-0.1412285],1,1,1.0,1,[1],{'O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21'},1,1.0
O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21,1,1,140,140,1,[140],0.4206827,0.4206827,0.4206827,[0.4206827],0.1574713,0.1574713,0.1574713,[0.1574713],1,1,1.0,1,[1],{'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21'},1,1.0
O=C1C(=C2N=C(c3ccccc3)N(c3ccccc3)C2=O)Nc2ccccc21,1,1,140,140,1,[140],0.4206827,0.4206827,0.4206827,[0.4206827],0.1574713,0.1574713,0.1574713,[0.1574713],1,1,1.0,1,[1],{'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21'},1,1.0
O=C1C(=C2N=CN(c3ccccc3)C2=O)Nc2ccccc21,1,1,140,140,1,[140],0.4206827,0.4206827,0.4206827,[0.4206827],0.1574713,0.1574713,0.1574713,[0.1574713],1,1,1.0,1,[1],{'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21'},1,1.0
O=C1C(=C2Nc3ccccc3C2=O)N=Cc2ccccc21,2,1,140,80,2,"[80, 140]",0.3634892,0.2667553,0.31512225,"[0.3634892, 0.2667553]",0.3568665,0.0032409499999999,0.18005372499999994,"[0.3568665, 0.0032409499999999]",1,1,1.0,2,"[1, 1]","{'O=C1C(=C2Nc3ccccc3C2=O)N=Cc2ccccc21', 'O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21'}",2,1.0
O=C1C(=C2Nc3ccccc3C2=O)N=Nc2ccccc21,1,1,130,130,1,[130],0.2057938,0.2057938,0.2057938,[0.2057938],-0.0447794,-0.0447794,-0.0447794,[-0.0447794],1,1,1.0,1,[1],{'O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21'},1,1.0
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,3,2,120,110,2,"[110, 120]",0.3028775,0.2685853,0.2857314,"[0.3028775, 0.2685853]",0.2298813,0.17379145,0.201836375,"[0.2298813, 0.17379145]",2,2,1.5,3,"[2, 1]","{'O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21', 'O=C1C(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)Nc2ccccc21', 'O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21'}",3,1.0
O=C1C(=C2OC(=O)c3cc(Cl)ccc3C2=O)Oc2ccccc21,1,1,130,130,1,[130],0.1873758,0.1873758,0.1873758,[0.1873758],-0.0631973999999999,-0.0631973999999999,-0.0631973999999999,[-0.0631973999999999],1,1,1.0,1,[1],{'O=C1C(=C2OC(=O)c3cc(Cl)ccc3C2=O)Oc2ccccc21'},1,1.0
O=C1C(=C2OC(=O)c3ccccc32)Nc2ccccc21,1,1,60,60,1,[60],0.2936091,0.2936091,0.2936091,[0.2936091],0.2908527,0.2908527,0.2908527,[0.2908527],1,1,1.0,1,[1],{'O=C1OC(=C2C(=O)c3ccccc3N2O)c2ccccc21'},1,1.0
O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21,1,1,50,50,1,[50],0.2901352,0.2901352,0.2901352,[0.2901352],0.2830774,0.2830774,0.2830774,[0.2830774],1,1,1.0,1,[1],{'O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'},1,1.0
O=C1C(=C2OC(=O)c3ccccc3C2=O)Oc2ccccc21,1,1,130,130,1,[130],0.1873758,0.1873758,0.1873758,[0.1873758],-0.0631973999999999,-0.0631973999999999,-0.0631973999999999,[-0.0631973999999999],1,1,1.0,1,[1],{'O=C1C(=C2OC(=O)c3cc(Cl)ccc3C2=O)Oc2ccccc21'},1,1.0
O=C1C(=C2Oc3c(cccc3[N+](=O)[O-])C2=O)NOc2ccccc21,1,1,90,90,1,[90],0.2474944,0.2474944,0.2474944,[0.2474944],0.2206384,0.2206384,0.2206384,[0.2206384],1,1,1.0,1,[1],{'O=C1C(=C2Oc3c(cccc3[N+](=O)[O-])C2=O)NOc2ccccc21'},1,1.0
O=C1C(=C2Oc3ccccc3C2=O)NOc2ccccc21,1,1,90,90,1,[90],0.2474944,0.2474944,0.2474944,[0.2474944],0.2206384,0.2206384,0.2206384,[0.2206384],1,1,1.0,1,[1],{'O=C1C(=C2Oc3c(cccc3[N+](=O)[O-])C2=O)NOc2ccccc21'},1,1.0
O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1,1,1,130,130,1,[130],0.1334841,0.1334841,0.1334841,[0.1334841],-0.1170891,-0.1170891,-0.1170891,[-0.1170891],1,1,1.0,1,[1],{'O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1'},1,1.0
O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1,1,1,160,160,1,[160],0.2291495,0.2291495,0.2291495,[0.2291495],-0.1514052,-0.1514052,-0.1514052,[-0.1514052],1,1,1.0,1,[1],{'O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1'},1,1.0
O=C1C(=Cc2cccc(Cl)c2)N=C(c2ccccc2)N1O,1,1,160,160,1,[160],0.3858871,0.3858871,0.3858871,[0.3858871],0.0104280999999999,0.0104280999999999,0.0104280999999999,[0.0104280999999999],1,1,1.0,1,[1],{'O=C1C(=Cc2cccc(Cl)c2)N=C(c2ccccc2)N1O'},1,1.0
O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21,1,1,140,140,1,[140],0.0654992,0.0654992,0.0654992,[0.0654992],-0.20155905,-0.20155905,-0.20155905,[-0.20155905],1,1,1.0,1,[1],{'O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21'},1,1.0
O=C1C(=Cc2ccccc2)C(c2ccccc2)n2cccc21,1,1,70,70,1,[70],0.0306098,0.0306098,0.0306098,[0.0306098],0.0208897,0.0208897,0.0208897,[0.0208897],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2)C(c2ccccc2)n2cccc21'},1,1.0
O=C1C(=Cc2ccccc2)C=Cc2ccccc21,1,1,90,90,1,[90],0.2012494,0.2012494,0.2012494,[0.2012494],0.1743934,0.1743934,0.1743934,[0.1743934],1,1,1.0,1,[1],{'O=C(CBr)C1=Cc2ccccc2C(=O)C1=Cc1ccccc1'},1,1.0
O=C1C(=Cc2ccccc2)Cc2ccccc21,1,1,140,140,1,[140],0.0654992,0.0654992,0.0654992,[0.0654992],-0.20155905,-0.20155905,-0.20155905,[-0.20155905],1,1,1.0,1,[1],{'O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21'},1,1.0
O=C1C(=Cc2ccccc2)Cn2cccc21,1,1,70,70,1,[70],0.0306098,0.0306098,0.0306098,[0.0306098],0.0208897,0.0208897,0.0208897,[0.0208897],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2)C(c2ccccc2)n2cccc21'},1,1.0
O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1O,1,1,160,160,1,[160],0.4040346,0.4040346,0.4040346,[0.4040346],0.0285756,0.0285756,0.0285756,[0.0285756],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1O'},1,1.0
O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1c1ccccc1,1,1,160,160,1,[160],0.3757018,0.3757018,0.3757018,[0.3757018],-0.0046101,-0.0046101,-0.0046101,[-0.0046101],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1'},1,1.0
O=C1C(=Cc2ccccc2)N=C(c2ccccc2Br)N1O,1,1,160,160,1,[160],0.3854076,0.3854076,0.3854076,[0.3854076],0.0099486,0.0099486,0.0099486,[0.0099486],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2)N=C(c2ccccc2Br)N1O'},1,1.0
O=C1C(=Cc2ccccc2)N=C1c1ccc(Br)cc1,1,1,420,420,1,[420],0.2475039,0.2475039,0.2475039,[0.2475039],-0.2040366,-0.2040366,-0.2040366,[-0.2040366],1,1,1.0,1,[1],{'O=C1C(=Cc2ccccc2)N=C1c1ccc(Br)cc1'},1,1.0
O=C1C(=Cc2ccccc2)N=C1c1ccccc1,2,1,420,160,2,"[160, 420]",0.2475039,0.2291495,0.2383267,"[0.2291495, 0.2475039]",-0.1514052,-0.2040366,-0.17772090000000001,"[-0.1514052, -0.2040366]",1,1,1.0,2,"[1, 1]","{'O=C1C(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1'}",2,1.0
